channel,service,country,state,city,lat,lon,fac_callsign,arn,app_id,haat,da,erp,facility_id,rcamsl,ref az,ant_id
35,DT,US,TX,HOUSTON,293406,952957,KPRC-TV,BLCDT19991022ABJ,421250,585,ND,1000,53117,605,,
38,DT,US,TX,HOUSTON,293406,952957,KIAH,BLCDT20021022AAH,618695,582,DA,1000,23394,599,0,33161
44,DT,US,TX,HOUSTON,293344,953035,KZJL,BLCDT20060524AEC,1130980,461.2,DA,1000,69531,480,0,68030
48,DT,US,TX,IRVING,323235,965732,KSTR-DT,BLCDT20100826AFG,1399727,535,DA,1000,60534,738.2,0,87277
22,DT,US,TX,JACKSONVILLE,320340,951850,KETK-TV,BMLCDT20120516ABW,1500237,458.8,DA,1000,55643,593.7,0,80135
47,DT,US,TX,KATY,293344,953035,KYAZ,BLCDT20100126ACZ,1347229,597,DA,1000,31870,615.8,30,94345
32,DT,US,TX,KERRVILLE,293638,985333,KMYS,BLCDT20060608ACW,1133368,530.8,DA,1000,51518,921.4,0,46137
13,DT,US,TX,KILLEEN,304334,975923,KAKW-DT,BLCDT20120625ABA,1504918,553,DA,39,148,892,0,109886
30,DC,US,TX,KILLEEN,310450,974441,KPLE-CD,BLDTL20090416ASY,1309531,0,ND,9.3,168452,373,,
31,DC,US,TX,KINGSVILLE-ALICE,274010,975459,K31KK-D,BDCCDTL20081202ABH,1279443,0,DA,15,168404,115,0,90452
23,DC,US,TX,LA FERIA,260828,975004,KCWT-CA,BDISDTA20090629AAI,1319654,0,DA,15,40058,170.9,270,18059
40,DC,US,TX,LA GRANGE,295445,965253,KHPL-CA,BDFCDTA20120514ADJ,1498306,0,DA,0.043,35913,126,0,16389
39,DT,US,TX,LAKE DALLAS,323515,965759,KAZD,BLCDT20100924ABM,1390493,509.3,ND,1000,17433,700.8,,
8,DT,US,TX,LAREDO,274021,993951,KGNS-TV,BLCDT20090617ADS,1317290,312,DA,20,10061,462.5,0,87397
13,DT,US,TX,LAREDO,273112,993119,KVTV,BLCDT20090619ABP,1317163,284,ND,3,33078,430,,
19,DT,US,TX,LAREDO,273954,993630,KLDO-TV,BLCDT20110421ABF,1431151,135,DA,150,51479,290.8,0,105364
27,DC,US,TX,LAREDO,273112,993119,KXOF-CD,BLDTA20130115ACK,1537689,0,DA,3.2,11699,278.7,45,105876
31,DC,US,TX,LAREDO,273112,993119,KETF-CD,BLDTA20101216ABZ,1412204,0,DA,15,32177,309.2,0,102429
27,DT,US,TX,LLANO,304036,983359,KBVO,BLCDT20090622ABA,1318653,249,ND,660,35909,589,,
31,DT,US,TX,LONGVIEW,321535,945702,KFXK-TV,BLCDT20060705AAW,1199662,361,DA,1000,70917,497,350,80513
51,DT,US,TX,LONGVIEW,321536,945702,KCEB,BLCDT20100212AAO,1355438,379,DA,500,83913,516,0,96761
11,DT,US,TX,LUBBOCK,333232,1015014,KCBD,BLCDT20100305ABI,1358670,232,ND,41,27507,1206,,
16,DT,US,TX,LUBBOCK,333312,1014913,KPTB-DT,BLCDT20090210AFA,1295641,83,ND,50,53544,1053.4,,
27,DT,US,TX,LUBBOCK,333133,1015207,KAMC,BLCDT20080227ABN,1275569,219.4,DA,1000,40820,1199.4,0,77883
35,DT,US,TX,LUBBOCK,333008,1015220,KJTV-TV,BLCDT20070201BKH,1458063,273.9,ND,1000,55031,1259.4,,
39,DT,US,TX,LUBBOCK,333455,1015325,KTTZ-TV,BLEDT20031124AOZ,706105,143,DA,890,65355,1128,0,32592
40,DT,US,TX,LUBBOCK,333133,1015207,KLBK-TV,BLCDT20080227ABM,1232636,219.4,ND,1000,3660,1199.4,,
46,DC,US,TX,LUBBOCK,333008,1015220,KXTQ-CA,BDFCDTA20080604ACE,1249161,0,DA,15,55055,1236.6,0,20052
9,DT,US,TX,LUFKIN,312509,944803,KTRE,BLCDT20110613ABY,1431414,204,ND,23.5,68541,284,,
35,CA,US,TX,MCALLEN,261523,981349,KRZG-CA,BLTTL19990326JA,283243,0,DA,14,32176,131,30,17655
48,DC,US,TX,MCALLEN,260518,980344,KTFV-CD,BLDTA20120213AAP,1487686,0,DA,12,28280,310.5,0,93001
49,DT,US,TX,MCALLEN,260518,980344,KNVO,BLCDT20060626ABJ,1135600,285.6,DA,1000,69692,310.5,0,39111
50,DC,US,TX,MESQUITE,323521,965812,KATA-CD,BLDTA20090604ABX,1316121,0,DA,15,26950,513,314,20061
18,DT,US,TX,MIDLAND,315019,1023159,KUPB,BLCDT20090615ABW,1317920,281,DA,1000,86263,1206,0,30593
26,DT,US,TX,MIDLAND,320551,1021721,KMID,BLCDT20110218AAS,1413623,275,ND,1000,35131,1165.6,,
34,DC,US,TX,MISSOURI CITY,293344,953035,KUVM-CD,BLDTA20121017ABA,1520035,0,DA,15,13200,315.5,347,20060
18,DT,US,TX,NACOGDOCHES,315420,950505,KYTX,BLCDT20070810AAO,1198976,457,DA,640,55644,571.9,0,80275
7,DT,US,TX,ODESSA,315150,1023441,KOSA-TV,BLCDT20090622ACL,1317639,226,ND,48,6865,1164.4,,
9,DT,US,TX,ODESSA,315917,1025241,KWES-TV,BLCDT20121210ACW,1521665,391.3,ND,94.4,42007,1350.7,,
23,DT,US,TX,ODESSA,320551,1021721,KPEJ-TV,BLCDT20060629AGO,1133895,333,DA,600,12524,1224,0,39998
30,DT,US,TX,ODESSA,320253,1021744,KWWT,BLCDT20090612AJT,1317752,147,DA,50,84410,1037.1,0,89118
38,DT,US,TX,ODESSA,315350,1022014,KPBT-TV,BLEDT20121107AAF,1521156,85.1,ND,220,50044,971.6,,
42,DT,US,TX,ODESSA,320254,1021804,KMLM-DT,BLCDT20081231AAS,1286576,145,DA,50,53541,1034.2,0,85183
40,DT,US,TX,PORT ARTHUR,300920,935910,KBTV-TV,BLCDT20090615ACC,1316753,252.8,ND,1000,61214,257.8,,
40,DT,US,TX,RIO GRANDE CITY,263101,983907,KTLM,BLCDT20090617AAK,1318195,577,ND,355,62354,700,,
45,DT,US,TX,ROSENBERG,293344,953035,KXLN-DT,BLCDT20091211AEX,1341836,594,DA,1000,53847,610.8,0,87264
15,DC,US,TX,ROUND ROCK,303604,973934,KHPZ-CA,BDFCDTA20120514ACR,1498338,0,DA,0.067,35910,395.1,195,16531
11,DT,US,TX,SAN ANGELO,312201,1000248,KLST,BLCDT20090316ABJ,1300098,434.2,DA,18.8,31114,995.3,0,105186
16,DT,US,TX,SAN ANGELO,313722,1002614,KSAN-TV,BLCDT20090205ABY,1294034,159.7,ND,1000,307,792.8,,
19,DT,US,TX,SAN ANGELO,313521,1003100,KIDY,BLCDT20110520ADN,1428414,132,DA,3.7,58560,762,0,105125
41,DC,US,TX,SAN ANGELO,312946,1002839,KEUS-CA,BDFCDTA20100223AEH,1357493,0,DA,5.9,48013,720.2,135,20054
9,DT,US,TX,SAN ANTONIO,291938,982117,KLRN,BLEDT20120516AAX,1498088,286,ND,28,749,457.5,,
12,DT,US,TX,SAN ANTONIO,291611,981531,KSAT-TV,BLCDT20121102ABH,1521962,449,DA,65,53118,607,0,104158
16,DT,US,TX,SAN ANTONIO,291724,981520,KHCE-TV,BLEDT20110215AEM,1418060,328,DA,850,27300,489.6,0,87289
24,DC,US,TX,SAN ANTONIO,291738,981531,KGMM-LD,BDCCDTL20080918AHI,1263815,0,DA,15,167841,434.7,305,89446
27,DC,US,TX,SAN ANTONIO,291629,981552,K14LM,BDISDTA20100809CNC,1395152,0,DA,15,24570,338.2,315,20071
30,DT,US,TX,SAN ANTONIO,291728,981612,KABB,BLCDT20100527AFI,1369081,441,DA,1000,56528,604,0,87838
31,CA,US,TX,SAN ANTONIO,292630,983028,KVDF-CA,BLTTL19980102JB,260010,0,DA,38.4,60464,350,295,17950
34,CA,US,TX,SAN ANTONIO,292541,982932,KNIC-CA,BLTTA20110922ABV,1445446,0,DA,9.99,48837,372,170,23503
38,DT,US,TX,SAN ANTONIO,291738,981530,KVDA,BLCDT20021015ABQ,614614,414,DA,1000,64969,575,0,41078
39,DT,US,TX,SAN ANTONIO,291611,981555,KENS,BLCDT20090720ABH,1294251,441,ND,1000,26304,600.2,,
41,DT,US,TX,SAN ANTONIO,291739,981530,KWEX-DT,BPCDT20090626ACY,1319094,432,DA,1000,35881,593.3,0,93717
48,DT,US,TX,SAN ANTONIO,291611,981555,WOAI-TV,BLCDT20090731ADF,1325620,457,ND,905,69618,617,,
40,DC,US,TX,SAN MARCOS,295326,975654,KHPM-CA,BDFCDTA20120514ADG,1498314,0,ND,0.034,35921,244,,
12,DT,US,TX,SHERMAN,340158,964800,KXII,BLCDT20090226ACF,1288668,545.5,ND,36,35954,776.8,,
17,DT,US,TX,SNYDER,324652,1005352,KPCB-DT,BLCDT20090210AFB,1295642,135,DA,5,77452,859.4,135,86171
20,DT,US,TX,SWEETWATER,322448,1000625,KTXS-TV,BPCDT20110801ALU,1437781,439.3,ND,700,308,1073.7,,
9,DT,US,TX,TEMPLE,311624,971314,KCEN-TV,BLCDT20021010AAB,614459,527,DA,25,10245,710,0,41595
15,DT,US,TX,TEXARKANA,325411,940020,KTAL-TV,BLCDT20070404ABW,1210057,454.3,DA,1000,35648,526.1,0,79043
7,DT,US,TX,TYLER,323223,951311,KLTV,BLCDT20090622AAT,1318596,300,ND,66,68540,420.5,,
26,DT,US,TX,UVALDE,293711,990255,KPXL-TV,BLCDT20090612AHU,1317831,521,ND,228,61173,920,,
11,DT,US,TX,VICTORIA,285042,970733,KVCT,BLCDT20120104AAJ,1481125,290,ND,11.3,35846,329,,
15,DT,US,TX,VICTORIA,285042,970733,KAVU-TV,BLCDT20060627ABY,1048632,312,DA,900,73101,351,0,59285
10,DT,US,TX,WACO,311919,971902,KWTX-TV,BLCDT20110822AEA,1441110,554.9,ND,39,35903,756.8,,
26,DT,US,TX,WACO,312016,971836,KXXV,BLCDT20050630AFE,1069878,561.4,DA,1000,9781,762.6,0,58939
44,DT,US,TX,WACO,311853,971936,KWKT-TV,BLCDT20090612AIS,1382140,557.6,DA,135,12522,761.8,0,91808
13,DT,US,TX,WESLACO,260602,975021,KRGV-TV,BLCDT20020904AAR,611380,445,DA,57,43328,461.1,0,38452
15,DT,US,TX,WICHITA FALLS,341205,984345,KJTL,BLCDT20090303ACS,1298310,263,DA,1000,7675,591.6,0,78511
20,DC,US,TX,WICHITA FALLS,335323,983330,K20DN,BDFCDTA20120302ABZ,1481652,0,DA,5,11034,458,0,23503
22,DT,US,TX,WICHITA FALLS,335404,983221,KAUZ-TV,BLCDT20090724ACR,1322170,311,ND,433,6864,612,,
24,DC,US,TX,WICHITA FALLS,335323,983330,K24HH-D,BLDTL20101026ABY,1404592,0,DA,5,168560,458,0,23503
28,DT,US,TX,WICHITA FALLS,335323,983330,KFDX-TV,BLCDT20090205ABU,1293605,269.4,ND,1000,65370,572.1,,
33,DC,US,TX,WOLFFORTH,333008,1015220,KJTV-CD,BLDTL20101123AOD,1407850,0,DA,15,168090,1236.6,245,79395
43,DT,US,TX,WOLFFORTH,333008,1015220,KLCW-TV,BLCDT20110404AFU,1283560,280,ND,179,77719,1259.4,,
14,DT,US,UT,CEDAR CITY,373822,1130200,KCSG,BLCDT20090617AAX,1400311,385,DA,25,59494,2555.01,300,88065
12,DT,US,UT,LOGAN,414703,1121355,KUTF,BLCDT20100430ADW,1497196,690,ND,22.3,69694,2174,,
26,DC,US,UT,LOGAN,413304,1115606,KCVB-CD,BLDTA20111020AGF,1452113,0,DA,0.535,69693,2181,0,104858
14,DC,US,UT,OGDEN,403934,1121205,KULX-CD,BLDTL20110323ABX,1421570,0,DA,15,168495,2777,0,99016
24,DT,US,UT,OGDEN,403933,1121207,KPNZ,BLCDT20090617ABF,1318160,1229,DA,450,77512,2814,0,87064
25,DC,US,UT,OGDEN,403935,1121205,KSVN-CD,BLDTL20100119ADN,1353896,0,DA,14,168239,2796,90,89398
36,DT,US,UT,OGDEN,403933,1121207,KUEN,BLEDT20030528ACQ,664037,1256,DA,200,69582,2831.2,0,38687
48,DT,US,UT,OGDEN,403933,1121207,KUCW,BLCDT20020422AAQ,601014,1257,DA,200,1136,2832,0,41318
29,DT,US,UT,PROVO,403912,1121206,KUPX-TV,BLCDT20020510AAP,602354,1171,DA,530,57884,2757,0,18846
32,DT,US,UT,PROVO,403933,1121207,KUTH-DT,BPCDT20100921AAY,1397980,1219,DA,425,81451,2814,0,101894
44,DT,US,UT,PROVO,403933,1121207,KBYU-TV,BLEDT20020813ABC,597468,1257,DA,346,6823,2832,0,32909
19,DT,US,UT,RICHFIELD,383804,1120333,KUES,BLEDT20030429AAT,659150,441,DA,0.33,82576,2687,350,46081
20,DT,US,UT,SALT LAKE CITY,403912,1121206,KTMW,BPCDT20110801AKP,1433112,1171,DA,55.3,10177,2757,0,105976
28,DT,US,UT,SALT LAKE CITY,403933,1121208,KSTU,BLCDT20120305ABX,1488234,1210,DA,350,22215,2784,0,91125
34,DT,US,UT,SALT LAKE CITY,403933,1121207,KUTV,BLCDT20020211AAD,594117,1267,DA,423,35823,2842,0,39866
38,DT,US,UT,SALT LAKE CITY,403933,1121207,KSL-TV,BLCDT20050614ABG,1067423,1267,DA,546,6359,2842,0,19903
40,DT,US,UT,SALT LAKE CITY,403933,1121207,KTVX,BLCDT20031024AAE,695970,1256,DA,476,68889,2831.7,0,27794
42,DT,US,UT,SALT LAKE CITY,403933,1121207,KUED,BLEDT20020403ABL,599524,1266,DA,239,69396,2841.45,0,30673
46,DT,US,UT,SALT LAKE CITY,403933,1121207,KJZZ-TV,BLCDT20021106ABD,617558,1266,DA,200,36607,2840.45,0,30114
50,CA,US,UT,SALT LAKE CITY,403937,1121205,KEJT-LP,BLTTA20021120ABO,618624,0,DA,36.9,64974,2770,0,38136
9,DT,US,UT,ST. GEORGE,370348,1133423,KMYU,BLCDT20021031ABG,616939,43,DA,3.2,35822,965,0,44874
18,DT,US,UT,ST. GEORGE,370350,1133420,KUEW,BLEDT20020826ABB,610553,66.5,DA,1.62,82585,980.1,0,43602
31,CA,US,VA,"ABINGDON, ETC.",364915,820440,WAPW-CA,BLTTA20030618AAZ,667798,0,DA,0.1,77676,1285,170,20740
15,DT,US,VA,ARLINGTON,385624,770454,WFDC-DT,BLCDT20120515ABF,1495232,227,DA,1000,69532,296.9,0,106253
47,DT,US,VA,ASHLAND,374431,771515,WUPV,BLCDT20060210ABA,1113591,249,DA,1000,10897,282,0,28058
5,DT,US,VA,BRISTOL,362658,820629,WCYB-TV,BLCDT20100629AUD,1379112,743,ND,29.9,2455,1388,,
19,DT,US,VA,CHARLOTTESVILLE,375903,782852,WCAV,BLCDT20090522ADB,1313373,325.6,DA,155,363,493.5,0,87040
32,DT,US,VA,CHARLOTTESVILLE,375902,782853,WVIR-TV,BLCDT20040908AAE,1009759,367.9,DA,1000,70309,535.7,0,67231
40,DC,US,VA,CHARLOTTESVILLE,375903,782852,WAHU-CD,BLDTA20101223ABU,1370396,0,ND,15,47705,484.6,,
46,DT,US,VA,CHARLOTTESVILLE,375859,782902,WHTJ,BLEDT20050819ADO,1080424,331.6,DA,165,9990,499.1,0,70070
5,CA,US,VA,CHESAPEAKE,365139,762113,WJGN-CA,BLTVA20010926ABL,581142,0,DA,3,66549,110,100,38266
23,DC,US,VA,CHESAPEAKE,364914,763041,WITD-CA,BDFCDTA20120514ACD,1498350,0,DA,1.48,71119,201,0,109284
24,DT,US,VA,DANVILLE,370037,793417,WEFC-TV,BLCDT20090515ACI,1312346,378,DA,63,15507,648.6,285,88038
24,DT,US,VA,FAIRFAX,385228,771324,WNVC,BLEDT20090612ACS,1317626,221.1,ND,160,9999,310.8,,
21,DD,US,VA,FRONT ROYAL,385736,781952,WVPY,BMPEDT20130215AAJ,1541281,,,,66378,,,
21,DD,US,VA,FRONT ROYAL,385736,781952,WVPY,BLEDT20100209AAB,1422438,400,DA,100,66378,668,0,89962
21,DD,US,VA,FRONT ROYAL,385736,781952,WVPY,BMPEDT20130215AAJ,1541281,400,DA,100,66378,668,0,111755
21,DD,US,VA,FRONT ROYAL,383631,785407,WVPY,BMPEDT20130215AAJ,1541281,175,DA,0.1,66378,680,0,111756
21,DD,US,VA,FRONT ROYAL,383605,783758,WVPY,BMPEDT20130215AAJ,1541281,580,DA,0.098,66378,958,100,111757
21,DD,US,VA,FRONT ROYAL,382843,782458,WVPY,BMPEDT20130215AAJ,1541281,637,DA,0.5,66378,1190,75,111758
28,CA,US,VA,FRONT ROYAL,391146,781045,WAZF-CA,BLTTL19940422IK,198577,0,DA,60,57907,308,179,24174
30,DT,US,VA,GOLDVEIN,383743,772621,WNVT,BLEDT20031230AAR,702327,229,ND,160,10019,309.7,,
49,DT,US,VA,GRUNDY,364947,820445,WLFG,BLCDT20071025ACW,1208293,662,DA,1000,37808,1325,0,94018
13,DT,US,VA,HAMPTON,364859,762806,WVEC,BLCDT20090612AJJ,1294254,363,ND,35,74167,368.3,,
16,DT,US,VA,HAMPTON-NORFOLK,364831,763012,WHRO-TV,BLEDT20090701AFO,1318280,360.6,DA,1000,25932,363.6,0,87388
24,CA,US,VA,HARRISONBURG,385133,784819,WAZH-CA,BLTTL19960823JC,231398,0,DA,4.89,57908,956,140,20034
43,DC,US,VA,HARRISONBURG,382334,784613,WSVF-CD,BLDTL20130109ADM,1536642,0,DA,13,190915,913.2,0,110559
49,DT,US,VA,HARRISONBURG,383605,783757,WHSV-TV,BLCDT20060413ACO,1106519,639,DA,65,4688,989,0,77023
13,DT,US,VA,LYNCHBURG,371854,793806,WSET-TV,BLCDT20091013ABE,1337239,625,ND,28.7,73988,943.9,,
20,DT,US,VA,LYNCHBURG,371914,793758,WWCW,BLCDT20090619ABM,1318586,500.3,DA,916,24812,838.7,0,87539
43,DC,US,VA,LYNCHBURG,372132,790932,WTLU-CD,BLDTL20100111ACB,1352862,0,ND,15,168095,431.2,,
34,DT,US,VA,MANASSAS,385701,770447,WPXW-TV,BLCDT20090612AIZ,1317850,258,DA,1000,74091,327,0,89488
36,DC,US,VA,MAPPSVILLE,375032,753417,WPMC-CA,BDFCDTA20120514ACC,1498355,0,DA,0.09,71125,120,120,16532
42,DT,US,VA,MARION,365407,813232,WMSY-TV,BLEDT20030428ABS,658676,448,ND,100,5982,1188,,
33,DT,US,VA,NORFOLK,364831,763013,WTVZ-TV,BLCDT20090602ABA,1314865,375.6,ND,960,40759,378.6,,
40,DT,US,VA,NORFOLK,364831,763013,WTKR,BLCDT20050617AAW,1066916,377,ND,950,47401,380,,
45,DC,US,VA,NORFOLK,364914,763041,WNLO-CD,BLTTA20050131ANW,1041516,0,DA,15,13060,229,80,67061
46,DT,US,VA,NORFOLK,364831,763013,WPXV-TV,BLCDT20020510AAI,602443,360,DA,1000,67077,363,0,19107
32,DT,US,VA,NORTON,365353,823721,WSBN-TV,BLEDT20030428ABR,658681,591,ND,100,5985,1334,,
4,CA,US,VA,PENNINGTON GAP,364500,830137,WKPZ-CA,BLTTV19830127IA,51835,0,DA,0.043,27501,578,0,23448
22,DT,US,VA,PETERSBURG,373045,773606,WRIC-TV,BLCDT20090209ABZ,1294414,328.2,ND,850,74416,393.8,,
17,DC,US,VA,PORTSMOUTH,364914,763041,WKTD-CD,BLTTA20050316ACC,1046846,0,ND,14.3,71121,229,,
31,DT,US,VA,PORTSMOUTH,364914,763041,WAVY-TV,BLCDT20010409ABP,562536,280,ND,1000,71127,287,,
50,DT,US,VA,PORTSMOUTH,364843,762745,WGNT,BLCDT20020718AAK,607362,264,ND,800,9762,269.1,,
12,DT,US,VA,RICHMOND,373023,773012,WWBT,BLCDT20090803ABS,1325601,242,ND,26,30833,294.9,,
25,DT,US,VA,RICHMOND,373045,773605,WTVR-TV,BLCDT20021204ABA,618885,347,ND,410,57832,412.4,,
26,DT,US,VA,RICHMOND,373045,773605,WRLH-TV,BLCDT20041207AAW,1033696,327.7,ND,800,412,393.9,,
42,DT,US,VA,RICHMOND,373044,773604,WCVE-TV,BLCDT20050606AHG,1072095,346.3,ND,160,9987,412.4,,
44,DT,US,VA,RICHMOND,373045,773605,WCVW,BLEDT20080820ABK,1262394,328,ND,112,9989,394,,
3,DT,US,VA,ROANOKE,371146,800917,WBRA-TV,BPEDT20080619ACF,1249309,614.3,ND,9.8,5981,1195,,
17,DT,US,VA,ROANOKE,371147,800916,WFXR,BPCDT20120927ALB,1518055,613.5,DA,1000,24813,1191.9,0,110645
18,DT,US,VA,ROANOKE,371142,800923,WDBJ,BLCDT20090714AAW,1320755,606,ND,675,71329,1184,,
30,DT,US,VA,ROANOKE,371203,800854,WSLS-TV,BLCDT20110615ABO,1446005,592,DA,1000,57840,1175.6,0,87359
36,DT,US,VA,ROANOKE,371137,800925,WPXR-TV,BLCDT20020510AAB,602440,623,DA,700,70251,1201,0,27852
11,DD,US,VA,STAUNTON,380954,791851,WVPT,BLEDT20130214ACP,1551091,,,,60111,,,
11,DD,US,VA,STAUNTON,380954,791851,WVPT,BLEDT20120109ACF,1482575,680,DA,10,60111,1333,0,108865
11,DD,US,VA,STAUNTON,380954,791851,WVPT,BLEDT20130214ACP,1551091,689,DA,10,60111,1333,0,108799
11,DD,US,VA,STAUNTON,375900,782902,WVPT,BLEDT20130214ACP,1551091,333,DA,0.1,60111,495,0,108800
11,DD,US,VA,STAUNTON,382039,793547,WVPT,BLEDT20130214ACP,1551091,470,DA,0.008,60111,1338,0,108801
7,DT,US,VA,VIRGINIA BEACH,364831,763012,WTPC-TV,BLCDT20090615ADP,1314716,310,DA,85,82574,316,0,89122
29,DT,US,VA,VIRGINIA BEACH,364914,763041,WVBT,BLCDT20020326ABB,598846,241,DA,1000,65387,248,0,30040
35,DC,US,VA,VIRGINIA BEACH,365033,760758,WCTX-CA,BDFCDTA20120514ACB,1498361,0,DA,0.115,71130,49,300,16971
7,DC,US,VA,"WEBER CY,VA-KPT,TN",363137,823512,WKIN-CA,BDFCDVA20130912ACE,1574025,0,DA,0.26,27503,733,0,116419
46,DC,US,VA,WINCHESTER,385736,781952,WAZW-LD,BLDTL20100108ABD,1352843,0,DA,15,168449,662,35,16393
10,CA,US,VA,WOODSTOCK,385750,782546,WAZT-CA,BLTVA20030718ADF,671940,0,ND,3,57905,377.9,,
19,DC,US,VA,YORKTOWN,370441,762647,WYSJ-CA,BDFCDTA20090825BHE,1340182,0,DA,4.6,35134,96.9,0,16707
17,DT,US,VI,CHARLOTTE AMALIE,182126,645650,WVXF,BLCDT20090623ABB,1316751,454,DA,4.2,3113,469,170,87201
43,DT,US,VI,CHARLOTTE AMALIE,182043,645545,WZVI,BLCDT20040517AFB,993910,28,DA,1.4,83270,48.66,0,67291
44,DT,US,VI,CHARLOTTE AMALIE,182128,645653,WTJX-TV,BLEDT20111006ACU,1438266,505.2,DA,50,70287,519.8,0,96252
20,DT,US,VI,CHRISTIANSTED,174521,644756,WSVI,BLCDT20090603AFN,1315924,290,ND,1.1,2370,332.8,,
23,DT,US,VI,CHRISTIANSTED,174453,644340,WCVI-TV,BLCDT20090625AAH,1394541,124.2,ND,0.659,83304,150,,
13,DT,US,VT,BURLINGTON,443133,724857,WVNY,BLCDT20061113ABH,1158766,831,DA,10,11259,1253,0,71724
22,DT,US,VT,BURLINGTON,443132,724858,WCAX-TV,BMPCDT20080616ADK,1296358,845,ND,550,46728,1270,,
32,DT,US,VT,BURLINGTON,443132,724851,WETK,BLEDT20061011ADW,1153601,830,ND,90,69944,1252.7,,
43,DT,US,VT,BURLINGTON,443133,724857,WFFF-TV,BLCDT20070629AAM,1191536,839,DA,47,10132,1261,0,71757
25,DT,US,VT,HARTFORD,432615,722708,WNNE,BLCDT20050801BFZ,1074871,651,DA,117,73344,953,0,43680
2,DC,US,VT,"MANCHESTER, ETC.",425828,723610,WYCX-CD,BLDVA20130502ACF,1553496,0,DA,1.56,26996,503.86,0,111052
9,DT,US,VT,RUTLAND,433931,730625,WVER,BLEDT20050608AGC,1066947,385,DA,15,69946,641.6,0,67939
18,DT,US,VT,ST. JOHNSBURY,443416,715339,WVTB,BLEDT20080117ABR,1228289,590,ND,67,69940,1022.4,,
24,DT,US,VT,WINDSOR,432615,722708,WVTA,BLEDT20070307AAW,1153773,692,ND,55.7,69943,993.8,,
33,DT,US,WA,BELLEVUE,473017,1215806,KWPX-TV,BLCDT20111025AIR,1452380,716,DA,400,56852,948.2,0,87819
50,DT,US,WA,BELLEVUE,473755,1222109,KUNS-TV,BPCDT20080620AGX,1405630,244,DA,1000,4624,285.2,125,102963
19,DT,US,WA,BELLINGHAM,484046,1225031,KBCB,BLCDT20040128AKD,973515,757,DA,165,53586,792.6,0,43180
35,DT,US,WA,BELLINGHAM,484050,1225022,KVOS-TV,BLCDT20070628ABX,1201827,799,DA,580,35862,834.7,0,71323
20,DC,US,WA,CAMAS,453121,1224445,KOXI-CA,BDFCDTA20120221ADO,1448593,0,ND,7,71074,525.3,,
19,DT,US,WA,CENTRALIA,463316,1230326,KCKA,BLEDT20101217ABA,1411949,347,DA,187,62468,500,200,87605
42,CA,US,WA,CLARKSTON,462704,1170247,KVBI-LP,BLTTL20010807AAP,573408,0,DA,2.62,37444,875,160,20735
36,DC,US,WA,COLLEGE PLACE,460230,1182200,K36EW-D,BLDTA20090401AWP,1304613,0,DA,0.226,5906,285.9,0,23503
31,DT,US,WA,EVERETT,473755,1222059,KONG,BLCDT20060627ADG,1133110,218,DA,700,35396,258,0,44001
44,DT,US,WA,KENNEWICK,460612,1190757,KVEW,BLCDT20090326ACW,1302562,404,ND,160,2495,723,,
15,DC,US,WA,"KENNEWICK, ETC.",460551,1191129,KVVK-CD,BLDTA20100125ACB,1353869,0,ND,15,25358,708.6,,
18,DT,US,WA,PASCO,460551,1191129,KEPR-TV,BPCDT20080617ADA,1249676,367,ND,83,56029,721.2,,
10,DT,US,WA,PULLMAN,465143,1171026,KWSU-TV,BLEDT20130307AAK,1542771,408,ND,23,71024,1167,,
24,DT,US,WA,PULLMAN,471530,1170524,KQUP,BLCDT20100120ACV,1354095,419,DA,57,78921,1231,260,94587
26,DT,US,WA,RICHLAND,460612,1190749,KNDU,BLCDT20091007ACO,1335588,402,ND,150,12427,716.8,,
38,DT,US,WA,RICHLAND,460612,1190740,KTNW,BLEDT20030429AAW,658932,361,DA,47.6,71023,676.53,0,60199
9,DT,US,WA,SEATTLE,473658,1221828,KCTS-TV,BLEDT20090612AAN,1287009,249,ND,21.7,33749,284.9,,
25,DT,US,WA,SEATTLE,473657,1221826,KZJO,BLCDT20090917AAN,1327576,290,ND,1000,69571,326,,
38,DT,US,WA,SEATTLE,473755,1222109,KOMO-TV,BLCDT20111101AKA,1495069,259,DA,1000,21656,300.2,0,108979
39,DT,US,WA,SEATTLE,473801,1222120,KIRO-TV,BLCDT20091218ACR,1348144,257,DA,1000,66781,297.9,0,87331
44,DT,US,WA,SEATTLE,473656,1221829,KFFV,BLCDT20110624ADC,1433292,210,DA,169,49264,245,0,18059
48,DT,US,WA,SEATTLE,473755,1222059,KING-TV,BLCDT19981026KE,276121,239,DA,960,34847,279,0,18954
7,DT,US,WA,SPOKANE,473434,1171758,KSPS-TV,BLEDT20091117ACV,1340831,558,ND,45.1,61956,1267.7,,
13,DT,US,WA,SPOKANE,475518,1170648,KXLY-TV,BLCDT19991104ABD,421545,936,ND,23.3,61978,1840,,
15,DT,US,WA,SPOKANE,473452,1171747,KHQ-TV,BLCDT20100406AAP,1360917,653,DA,1000,34537,1373,0,93975
20,DT,US,WA,SPOKANE,473541,1171753,KREM,BLCDT20050623ABG,1069560,641,DA,893,34868,1342,0,64696
28,DT,US,WA,SPOKANE,473444,1171746,KAYU-TV,BLCDT20091029ACN,1334470,601,ND,445,58684,1332.4,,
34,DT,US,WA,SPOKANE,473604,1171753,KGPX-TV,BLCDT20090612AHM,1337841,450,DA,104,81694,1146,0,78897
